Name,Amount
INTERWEST TIMBER LTD.,"299,680 "
INTRINSIK ENVIRONMENTAL SCIENCES INC.,"44,749 "
INVASIVE SPECIES COUNCIL OF BRITISH COLUMBIA SOCIETY,"360,432 "
INVASIVE SPECIES COUNCIL OF METRO VANCOUVER SOCIETY,"86,894 "
INVENTA SALES AND PROMOTIONS INC.,"5,851,343 "
INVESTA PROPERTIES LTD.,"92,092 "
INVESTORS GROUP TRUST CO LTD AS TRUSTEE FOR INVESTORS REAL PROPERTY FUND,"626,717 "
INVESTORS GROUP TRUST CO. LTD.,"975,501 "
INWOOD TRUCKING LTD.,"38,355 "
ION SECURED NETWORKS,"114,772 "
IOTA CONSTRUCTION LTD.,"662,631 "
"IPSA INTERNATIONAL, INC.","32,872 "
IPSOS–REID CORPORATION,"108,344 "
IRC SPATIAL DATA GROUP INC.,"1,291,486 "
"IRELAND, BRENDA MARIE","140,938 "
IRISH CREEK RESOURCE TRAINING & CONTRACTING INC.,"168,135 "
IRL SUPPLIES (2011) LTD.,"32,247 "
IRON CREEK CONTRACTING LTD.,"48,425 "
IRON MOUNTAIN CANADA OPERATIONS ULC,"1,934,715 "
IRONSIDE DESIGN MANUFACTURING INC.,"37,368 "
"IRVINE, ASHLEY","28,100 "
"ISCO CANADA, INC.","40,488 "
ISI SYSTEM SOLUTIONS INC.,"76,214 "
ISL ENGINEERING AND LAND SERVICES LTD.,"754,427 "
ISLAND BLUE PRINT CO. LTD.,"276,054 "
ISLAND BUSINESS PRINT GROUP LTD.,"49,535 "
ISLAND H20 SERVICES LTD.,"33,568 "
ISLAND KEY COMPUTER LTD.,"49,312 "
ISLAND RECRUITMENT PLUS,"35,280 "
ISLAND TIMBERLANDS LIMITED PARTNERSHIP,"65,953 "
ISLAND WORK TRANSITIONS INC.,"87,943 "
ISLANDS TRUST,"6,307,453 "
ISLANDTECH COMPUTER GROUP,"72,983 "
ITGROOVE PROFESSIONAL SERVICES LTD,"52,595 "
ITI INTERNATIONAL TECHNOLOGY INTEGRATION INC.,"588,258 "
ITM CONSULTING SOLUTIONS,"208,443 "
ITV CONSULTING INC.,"154,263 "
IVANHOE CAMBRIDGE II INC.,"765,609 "
IVERSON & MACKENZIE BIOLOGICAL CONSULTING LTD.,"111,995 "
IVERSON FOREST MANAGEMENT INC.,"1,044,729 "
IXTAN DEVELOPMENT LTD.,"211,964 "
IZETT ENGINEERING LTD.,"70,720 "
J & L MOVING & STORAGE LTD.,"67,178 "
J R E EXCAVATING,"94,511 "
J S L CONTRACTING LTD.,"61,363 "
J. & A. MACHIAL HOLDINGS INC.,"43,185 "
J. FURLONG CONSULTING LTD.,"62,589 "
J. ROBERT THIBODEAU ARCHITECTURE + DESIGN INC.,"151,550 "
J.A.D. ENTERPRISES LTD.,"165,174 "
J.C. ANDELLE INC.,"240,980 "
J.C. KING CONTRACTING INC.,"46,846 "
J.C. WILLIAMS GROUP LIMITED,"31,500 "
J.C. WORDASSIST LTD.,"1,360,088 "
J.E. ANDERSON & ASSOCIATES,"229,094 "
J.H. HUSCROFT LTD.,"52,083 "
J.I.N. CONSTRUCTION LTD.,"132,409 "
J.M.C. FOREST MAINTENANCE (2005) LTD.,"646,227 "
J.R. STEWART GENERAL CONTRACTING LTD.,"166,321 "
J3 SERVICES,"43,931 "
JABOUR SUDEYKO,"103,619 "
JACK GANSON CONTRACTING LTD.,"37,231 "
"JACK HITTRICH LAW CORPORATION, IN TRUST","260,000 "
JACKASS JUNCTION ENTERPRISES LTD.,"185,861 "
"JACKSON, NORA","76,650 "
"JACKSON, RUSS O","30,295 "
JACOB BROS. ASSET CO. LTD.,"7,055,273 "
JACOB BROS. CONSTRUCTION INC.,"3,124,402 "
JACOB BROS. CONSTRUCTION LTD.,"9,577,809 "
JADE INVESTMENTS LTD.,"187,454 "
JAKES CONSTRUCTION LTD.,"3,171,200 "
JAMES MURTAGH & ASSOCIATES LTD.,"60,224 "
JAMES R. CRAVEN AND ASSOCIATES LTD.,"30,506 "
JANDA GROUP HOLDINGS INC.,"728,830 "
"JARVIN, RICHARD N","89,129 "
JASPER LEASING & MANAGEMENT CORP.,"583,521 "
"JAUHAL, KARMJIT KAUR","69,547 "
JAWL HOLDINGS LIMITED,"4,190,486 "
JAWL INDUSTRIES LTD.,"2,660,147 "
JAWL PRECINCT LANDS CORP.,"2,300,282 "
JAWL PROPERTIES LTD.,"1,146,454 "
"JAWL, ROBERT & JAWL, KARNEL SINGH & JAWL, MOHAN SINGH","1,981,070 "
JCM CONSULTING,"44,851 "
JE PROJECT SOLUTIONS LTD.,"260,509 "
JEANNIE WEXLER CONSULTING INC.,"50,599 "
JEDWAY ENTERPRISES LTD.,"33,387 "
"JENSEN, HAROLD","25,116 "
JEPSON PETROLEUM LTD.,"140,682 "
JFK LAW IN TRUST,"39,316 "
JIM ALEXANDER TRUCKING,"84,812 "
JIM DENT CONSTRUCTION LTD.,"239,920 "
JIM PATTISON TOYOTA DUNCAN,"110,926 "
JJM CONSTRUCTION LTD.,"905,194 "
JMP CONSULTANTS INC.,"53,853 "
JNJ ENTERPRISES,"64,229 "
JOAN HOLMES & ASSOCIATES INC.,"171,500 "
JOEL JOHNSTON CONSULTING INC.,"102,330 "
JOHN B. HALL LAW CORPORATION,"27,734 "
JOHN BENNIE LAW CORPORATION,"115,869 "
JOHN DYCK TRUCKING LTD.,"75,561 "
JOHN NEELS HOLDINGS LTD.,"533,343 "
JOHN WILLIAMS CONTRACTING LTD.,"83,722 "
"JOHN, EDWARD","45,533 "
"JOHN'S HOME FURNISHINGS LTD. & BORTOLUSSI, FRANCESCA","116,411 "
JOHNSON DOYLE SUGARMAN,"71,228 "
JOHNSON OUTDOORS CANADA INC.,"75,023 "
"JOHNSON, BRETT D","68,455 "
"JOHNSON, RICHARD LEE","53,615 "
"JOHNSON, SCOTT DELBERT","61,524 "
"JOHNSON, STEPHEN M","64,237 "
"JOHNSTON, JACQUELINE","27,138 "
"JOHNSTON, JOLEEN","32,344 "
JOINT VENTURE BETWN SUN LIFE ASSURANCE CO OF CAN & SUN LIFE CDN REAL ESTATE FUND,"217,276 "
JONATHAN T. DAVIES INC.,"91,035 "
JONES CONSTRUCTION LTD.,"513,041 "
JONES EMERY HARGREAVES SWAN IN TRUST,"130,000 "
"JONES, KENNETH CHARLES","84,656 "
JORDAN ENTERPRISES LIMITED,"611,249 "
JORJORIAN PROPERTIES LTD.,"83,389 "
JOSEPH FUNARO HOLDING LTD.,"82,220 "
"JOY, FORREST C","41,387 "
JOYRIDE BIKE PARKS INC.,"65,268 "
JPW ROAD & BRIDGE INC.,"18,975,996 "
JRJ FENCING & FARM MAINTENANCE,"38,249 "
JRP SOLUTIONS LTD.,"100,544 "
JUAN DE FUCA SEARCH & RESCUE,"70,411 "
"JUELL, DALE A","48,347 "
JUMP START FIRST AID LTD.,"54,943 "
JUNIPER SYSTEMS,"152,760 "
JURORS PAYMENTS,"353,907 "
JUSTICE EDUCATION SOCIETY OF BRITISH COLUMBIA,"46,230 "
JUSTICE INSTITUTE OF BRITISH COLUMBIA,"4,594,068 "
JUSTICE INSTITUTE OF BRITISH COLUMBIA – CENTRE FOR CONFLICT RESOLUTION,"173,620 "
JUSTIFIED CONTRACTING LIMITED,"42,328 "
JVCKENWOOD CANADA INC.,"134,559 "
K & C SILVICULTURE LTD.,"43,483 "
K & D LOGGING LTD.,"164,975 "
K & J TRUCKING,"27,486 "
K & S BUILDERS LTD.,"33,404 "
K & W TRUCKING LTD.,"154,135 "
K C CYCLE LTD.,"25,682 "
K. & D. CONTRACTING LTD.,"801,366 "
K. C. DRILLING & BLASTING LTD.,"188,591 "
K.B. CANADA DEVELOPMENT LTD.,"572,981 "
K.T. KRISTJANSON M.D. INC.,"38,275 "
K2 PARK SERVICES LTD.,"350,210 "
KAHN ZACK EHRLICH LITHWICK,"213,860 "
"KAILAY, JASWANT SINGH","47,374 "
"KAILAY, JASWINDER SINGH","143,204 "
KAL TIRE,"68,462 "
"KALER, SURJIT, & DUST, ROMAN & DUST, BONNIE","46,292 "
KALOYA CONTRACTING LTD.,"38,358 "
"KAMBO, SHINDER KAUR","127,013 "
KAMCO INSTALLATIONS LTD.,"263,482 "
KAMLOOPS AIRPORT LTD.,"323,279 "
KAMLOOPS COMPUTER CENTRE,"25,791 "
KAMLOOPS COURTS WITNESS IMPREST ACCOUNT,"26,291 "
KAMLOOPS HEATING AND AIR CONDITIONING LTD.,"53,382 "
KAMLOOPS PATHOLOGY ASSOCIATES LTD.,"83,889 "
KAMLOOPS SEARCH AND RESCUE SOCIETY,"39,175 "
KAMLOOPS WIRE PRODUCTS (2008) INC.,"67,268 "
KAN–ARM CONTRACTING LTD.,"276,851 "
"KANDOLA, IQBAL & RHANDAWA, AJAIB","38,643 "
"KARL, HEINRICH & KARL, JANA","120,918 "
KARLIN DEVELOPMENTS LTD.,"43,980 "
KASBRO DRILLING & BLASTING LTD.,"27,201 "
KATCHMAR CONSTRUCTION (1997) LTD.,"114,180 "
KATIE L. DIEHL LAW CORPORATION,"118,033 "
KATIM ENTERPRISES LTD.,"269,422 "
"KATRAMADAKIS, CYNTHIA JUDITH","109,725 "
KATZIE FIRST NATION,"65,000 "
KAY LAW OFFICE,"362,471 "
KBK NO. 122 VENTURES LTD.,"2,023,199 "
K–BRO LINEN SYSTEMS INC.,"27,133 "
KDC FORESTRY CONSULTING LTD.,"1,208,010 "
KEBET HOLDINGS LTD & LLOYD INVESTMENTS LTD,"538,080 "
"KEDDY, WAYNE","77,675 "
"KEILTY, KAREN","95,510 "
KEITH MCKENZIE TIMBER CONTRACTING LTD.,"152,394 "
KEITH MILLER INC.,"57,353 "
KEL–DAM SILVICULTURE LTD.,"98,049 "
"KELLAS, HUGH","101,693 "
KELOWNA SOCIETY FOR CHRISTIAN EDUCATION,"45,663 "
KELSON INVESTMENTS LTD.,"95,056 "
KEMP CONCRETE PRODUCTS,"304,164 "
KEN BOLSTER CONTRACTING LTD.,"54,191 "
KEN CAMERON INC.,"44,724 "
KEN ILNICKI DEVELOPMENTS LTD.,"111,405 "
KEN MACKAY & SON CONCRETE FORMING LTD.,"192,466 "
KEN THOMAS TRUCKING LTD.,"30,484 "
KENDRA'S FIRST AID SERVICES LTD.,"180,837 "
KENN BOREK AIR LTD.,"1,068,414 "
KENNEDY JENSEN,"175,094 "
"KENNEDY, MICHAEL E","42,032 "
KEN'S CUSTOM GRADING LTD.,"68,447 "
KENT–HARRISON SEARCH & RESCUE TEAM SOCIETY,"65,361 "
KENWOOD ELECTRONICS CANADA INC,"40,079 "
KENYON WILSON PROFESSIONAL LAND SURVEYORS,"291,900 "
KEPEX SERVICES LTD.,"210,436 "
KERMODE BOBCAT,"36,540 "
"KERNAGHAN, JAN LEIA","39,010 "
KERR WOOD LEIDAL ASSOCIATES LTD.,"93,211 "
"KERR, VALERIE","35,868 "
KERRY MEYERS CONTRACTING LTD.,"35,637 "
KERRY PROPERTIES DEVELOPMENT MANAGEMENT (SHANGHAI) CO LTD,"42,518 "
KESTREL HELICOPTERS LTD.,"1,185,709 "
KETA CABLE,"32,843 "
KETCHUM MANUFACTURING INC.,"46,573 "
KEVIN MATUGA CONTRACTING,"37,118 "
KEWL CONSULTING,"44,034 "
KEY PILE CAMP (2008) LTD.,"441,648 "
"KEYOWSKI, MERVIN DENNIS","62,760 "
KHAIRA FARMS LTD.,"55,266 "
KHOWUTZUN FOREST SERVICES LTD.,"244,684 "
KHUN KHUN FARM LTD.,"30,314 "
KICKING HORSE ADVENTURES LTD.,"61,643 "
KIDS & COMPANY LTD.,"25,000 "
KILMORE LTD.,"161,387 "
"KILOH, DOUGLAS W","103,254 "
KIMBO DESIGN INC.,"4,133,708 "
"KIMPTON, ROBIN BRUCE LESLIE","910,165 "
KING & WOOD MALLESONS,"1,346,726 "
KING BROS. LIMITED,"49,260 "
KING ROCK PRODUCTS,"33,078 "
"KING, BRIAN NORMAN","108,465 "
"KING, MICHAEL JOHN & NIXON, BLAIR LEON","326,999 "
KINGFISHER SILVICULTURE LTD.,"95,827 "
KINGSGATE AUTO (1974) LTD.,"45,314 "
KINGSTON CONSTRUCTION LTD.,"2,946,651 "
KIRK & CO. CONSULTING LTD.,"980,991 "
KIRK INTEGRATED MARKETING SERVICES LTD.,"211,374 "
"KITT, JOHN","44,612 "
KKBL NO. 601 VENTURES LTD.,"780,526 "
KLA CONSULTING,"83,996 "
"KLASSEN, CHRISTOPHER","30,000 "
"KLASSEN, JANICE M","34,020 "
KLATASSINE RESOURCES LTD.,"54,937 "
KLEDO CONSTRUCTION LTD.,"247,373 "
KLEIN LAWYERS LLP,"42,579 "
"KLEIN LAWYERS, IN TRUST","688,338 "
"KLOEGMAN, DEBORAH","44,528 "
KLOHN CRIPPEN BERGER LTD.,"714,233 "
KLO–WELL SILVICULTURE LTD.,"521,311 "
KMBR ARCHITECTS PLANNERS INC.,"75,488 "
KMD DRILLING LTD.,"48,056 "
KMK INTERNATIONAL CONSULTING LTD.,"41,925 "
KNIGHTROUS CONTRACTING LTD.,"161,853 "
KNOPP'S DAIRY FARM LTD.,"93,535 "
KODIAK RIDGE CONSTRUCTION LTD.,"33,768 "
KOFFMAN KALEF LLP IN TRUST,"76,914 "
"KOHNKE, RONALD JOHN","57,205 "
KON KAST PRODUCTS (2005) LTD.,"1,099,164 "
KONICA MINOLTA BUSINESS SOLUTIONS (CANADA) LTD.,"110,110 "
KONKIN ENTERPRISES LTD.,"68,329 "
KOOTENAY FOREST SERVICES LIMITED,"270,286 "
KOOTENAY GRADALL SERVICE LTD.,"125,040 "
KOOTENAY HELICAL LTD.,"29,067 "
KOOTENAY LAKE AVIATION,"99,302 "
KOOTENAY SAVINGS CREDIT UNION,"147,911 "
KOOTENAY VALLEY HELICOPTERS LTD.,"1,207,681 "
KOPAR ADMINISTRATION LTD.,"495,560 "
KORTECH CALCIUM SERVICES LTD.,"48,325 "
KORTH GROUP LTD.,"58,053 "
"KOSA, STEVEN PAUL","40,167 "
"KOSHURE, JAMES","140,781 "
KPA CONSULTING INC.,"144,018 "
KPL JAMES ARCHITECTURE INC.,"46,344 "
KPMG LLP,"2,581,843 "
KRENTZ & HEDMAN,"206,205 "
"KREUZER, HEINZ","51,304 "
"KRISTMANSON, RICHARD","43,000 "
KRM CONSULTING LTD.,"47,313 "
KRM CONTRACTING 2000 CORPORATION,"76,553 "
"KROHN, BRYAN","47,979 "
KROMAR PRINTING LTD.,"300,577 "
KRONOS CANADIAN SYSTEMS INC.,"304,264 "
KRUGER PRODUCTS L.P.,"245,228 "
"KUBALA, MIKE","54,331 "
KUDOS HOLDINGS INC.,"113,550 "
"KUSLER, RYON EMERY","31,037 "
"KUTZNER, IRENE L","25,737 "
KWADACHA NATION,"507,753 "
KWADACHA NATURAL RESOURCES LIMITED PARTNERSHIP,"91,950 "
KWA–WA–AINEUK TIMBER,"29,040 "
KWIKWETLEM FIRST NATION,"227,975 "
L & B MYERS CONTRACTING LTD.,"163,490 "
L & J DIAMOND MAINTENANCE INC.,"25,215 "
L B PAVING LTD.,"2,986,334 "
L.E. RIVARD & ASSOCIATES LTD.,"37,590 "
"LABBY, GLEN","30,491 "
LAERDAL MEDICAL CANADA LTD,"221,562 "
LAFARGE CANADA INC.,"2,646,191 "
LAFRENTZ ROAD MARKING,"15,516,561 "
"LAI, WILSON & LAI, SZE NUEN & LAI, EPHREM SZ KWING","378,218 "
LAKE EXCAVATING LIMITED,"266,938 "
LAKEHEAD HELICOPTERS INC.,"92,652 "
LAKEHILL INDUSTRIES LTD.,"102,463 "
LAKELSE AIR LTD.,"970,218 "
LAKES DISTRICT AIR SERVICES LTD.,"104,521 "
LAKES DISTRICT MAINTENANCE LTD.,"33,860,864 "
"LAMBIE–VERCHOMIN, EDWARD F","47,573 "
LANCE HOESING LOGGING LTD.,"344,155 "
LAND LUGGERS,"28,539 "
LANDCOR DATA CORPORATION,"25,615 "
LANDING NURSERY LTD.,"796,615 "
LANDMARK SOLUTIONS LTD.,"131,388 "
LANDTEC INDUSTRIES,"46,737 "
"LANGFORD, LAURIE KATHLEEN","117,334 "
LANSDOWNE TECHNOLOGIES INC.,"57,892 "
LAN–TEC ELECTRIC LTD.,"58,863 "
LARCH SYSTEMS INC.,"81,869 "
LARJAC TRAIL AND STRUCTURE LTD.,"86,628 "
LARK ENTERPRISES LTD & KHALRAIN ENTERPRISES LTD & HAZELWOOD ENTERPRISES LTD,"130,108 "
LARRY MCCREA LAW CORPORATION,"37,062 "
LARRY TUCKER LOGGING LTD.,"86,555 "
LARRY'S HEAVY HAULING (1990) LTD.,"31,420 "
LAS CONSULTING INC.,"318,863 "
LASER VALLEY TECHNOLOGIES CORP.,"36,332 "
"LASSER, SUKHDEV SINGH & LASSER, NABDEEP SINGH","52,767 "
LATITUDE AGENCY LTD.,"56,672 "
LATITUDE GEOGRAPHICS GROUP LTD.,"300,092 "
LATITUDE TECHNOLOGIES CORPORATION,"113,929 "
LATOPLAST LTD.,"82,249 "
LAUREN BROS. CONSTRUCTION LTD.,"2,204,022 "
LAUZON WELDING LTD.,"35,612 "
LAW SOCIETY OF BRITISH COLUMBIA,"1,760,142 "
LAWES FOREST MANAGEMENT LTD.,"493,784 "
LAWRENCE AVIATION LTD.,"113,154 "
"LAWS, GWEN, DR","47,599 "
LAWSON LUNDELL LLP,"386,266 "
LAX KW'ALAAMS BAND,"76,591 "
LAXTON GIBBENS & CO IN TRUST,"12,322,724 "
LAYTON BRYSON OUTFITTING AND TRAILRIDING LTD.,"25,518 "
"LBC CONSULTING, INC.","43,588 "
LE BEAU FORESTRY LTD.,"212,815 "
LEADER SILVICULTURE LTD.,"417,538 "
LEADING MATTERS CONSULTING INC.,"678,937 "
LEBEAU BROS LOGGING LTD.,"168,731 "
"LEBOURDAIS, JEREMIE WILLIAM","66,878 "
LEC ENGINEERING CONTRACTING LTD.,"2,269,011 "
"LEE, LORAINE","48,051 "
"LEE, SALLY","40,564 "
LEECH PRINTING LTD,"27,535 "
LEGACY PACIFIC CONTRACTING LTD.,"140,536 "
LEGACY PACIFIC LAND CORPORATION,"808,054 "
"LEGAL FILES SOFTWARE, INC.","154,693 "
LEGAL SERVICES SOCIETY,"208,195 "
LEGAL WORDS PTY LTD.,"162,813 "
LEGISLATIVE ASSEMBLY OF BRITISH COLUMBIA,"1,858,145 "
"LEGUILLOUX, MARG J","45,565 "
"LEHOUILLIER, MARCEL EAMONN","44,688 "
LEICA GEOSYSTEMS INC.,"143,373 "
"LEICESTER, BRUCE CLARK","84,538 "
LEKO PRE–CAST LTD.,"518,038 "
LEMON8 LLP,"105,948 "
LEN WRAY'S TRANSFER LTD.,"41,922 "
LENOVO (CANADA) INC.,"1,267,447 "
"LEONARD, FRANK","119,989 "
LEPKA HOLDINGS LTD.,"1,174,319 "
"LES, JOHN","90,394 "
LET INVESTMENTS LTD.,"72,378 "
"LETKEMAN, NANCY S","32,183 "
"LETROY, BRODERICK","134,987 "
LEVEL FABRICATORS LTD.,"64,792 "
LEVELTON CONSULTANTS LTD.,"531,712 "
LEVINE & COMPANY,"72,047 "
LEVY CONTRACTING LTD.,"121,791 "
LEWIS CARTAGE & STORAGE,"39,300 "
LEX3 ENGINEERING INC.,"184,065 "
LEXISNEXIS CANADA INC.,"422,837 "
LHC HOLDINGS LTD.,"111,452 "
"LICHT, MAX","25,199 "
"LIDDER, AMARDEEP S","90,094 "
LIFE TECHNOLOGIES INC.,"56,344 "
LIFELABS BC LP,"35,278 "
LIFESPEAK INC.,"86,520 "
LIFESUPPORT,"248,989 "
LIGHTBURN VENTURES LTD.,"89,905 "
LII MICHIF OTIPEMISIWAK FAMILY & COMMUNITY SERVICES SOCIETY,"64,112 "
LIL'WAT FORESTRY VENTURES LIMITED PARTNERSHIP,"667,427 "
LIME CREEK LOGGING LTD.,"248,203 "
LIME DESIGN INC.,"69,303 "
LIMNO LAB LTD.,"71,400 "
"LINDGREN, ROSS","32,704 "
"LINDON SALES LTD. & GUGGISBERG, DONALD ROY","115,378 "
"LINDSEY, HOLLY JOAN MARY","136,015 "
LINE WEST LTD.,"89,959 "
LINLEY WELWOOD LLP IN TRUST,"27,500 "
LIONS BAY SEARCH & RESCUE,"32,970 "
LIONS GATE EXCAVATION AND DEMOLITION LTD.,"49,858 "
LISKE FARMS,"40,838 "
LITTLE DRUM CONSULTING,"40,083 "
LITTLE EARTH GIS CONSULTING INC.,"105,066 "
LITTLE PROJECTS LTD.,"41,681 "
LITTLE ROCK DRILLING & BLASTING LTD.,"262,709 "
LITTLE SHUSWAP INDIAN BAND,"29,070 "
LITTLE SHUSWAP LAKE INDIAN BAND,"244,013 "
LITTLE TREES REFORESTATION INC.,"45,319 "
LIVE CROWN FORESTRY LTD.,"310,721 "
LIZZIE BAY LOGGING LTD.,"384,749 "
"LLOYD, RICHARD G","97,272 "
LLOYDSHAVEN HOLSTEINS LTD.,"47,757 "
LM FOREST RESOURCE SOLUTIONS LTD.,"124,049 "
LNB CONSTRUCTION INC.,"27,396 "
LOCATION FIXER PRODUCTIONS LTD.,"166,319 "
LOGOWEST PROMOTIONAL PRODUCTS,"69,482 "
LOKI TREE SERVICE,"80,619 "
LONDON DRUGS LIMITED,"48,261 "
LONDON LIFE INSURANCE COMPANY,"76,027 "
LONG TERM SERVICE AWARD DINNER,"69,711 "
LONG VIEW SYSTEMS CORPORATION,"267,344 "
"LONG, BARRY L","79,429 "
LONGFELLOWS NATURAL RESOURCE MANAGEMENT SOLUTIONS INC.,"65,911 "
LONGHORN FENCING,"79,381 "
LONGTRUST REAL ESTATE INVESTMENT LTD.,"38,108 "
LOOMIS EXPRESS,"90,525 "
LORAX ENVIRONMENTAL SERVICES LTD.,"166,833 "
LORNA EASTMAN & ASSOCIATES LIMITED,"27,510 "
LOSS CREEK LOGGING LTD.,"45,103 "
LOST CREEK ENTERPRISES LTD.,"64,857 "
LOTEK WIRELESS INC.,"143,691 "
LOTIC ENVIRONMENTAL LTD.,"58,877 "
LOUISIANA – PACIFIC CANADA LTD.,"55,738 "
"LOUKIDELIS, DAVID ERNST","105,085 "
LOVETT & WESTMACOTT,"179,205 "
LOWEN HYDROGEOLOGY CONSULTING LTD.,"30,516 "
LOWER NICOLA BACKHOE INC.,"33,305 "
LOWER NORTH THOMPSON TOURISM SOCIETY,"34,826 "
LOWER SIMILKAMEEN INDIAN BAND,"95,002 "
LUAL ORCHARDS LTD.,"77,628 "
LUCENT QUAY CONSULTING INC.,"584,952 "
LUCENT STRATEGIES INC.,"281,323 "
"LUCICH, GEORDIE NICHOLAS","70,218 "
"LUMA INSTITUTE, LLC","39,801 "
LUNNY & COMPANY,"413,236 "
"LUSSIN, MADDISON NICOLE","50,441 "
LYNED AUTO LIMITED,"261,567 "
LYTTON FIRST NATION,"27,432 "
M 4 ENTERPRISES LTD.,"25,268 "
M N O ENTERPRISES LTD.,"375,074 "
M. JOHNSTON CONSTRUCTION LTD.,"544,898 "
M. MCEACHERN & ASSOCIATES LTD.,"149,488 "
M.C. WRIGHT AND ASSOCIATES LTD.,"304,096 "
M.D. CHARLTON CO. LTD.,"132,111 "
M.J. MILNE AND ASSOCIATES LTD.,"73,646 "
M.O.M.S. OILFIELD SERVICES LTD.,"53,472 "
M.S.E. PRECAST LTD.,"133,279 "
"MACATEE, GORDON A","88,548 "
MACAULAY FORESTRY LTD.,"304,513 "
MACAULEY & ASSOCIATES CONSULTING INC.,"156,945 "
"MACBETH, BRYAN JAMES","70,795 "
MACDONALD LOWBED LTD.,"92,909 "
"MACDONALD, LESTER A","226,657 "
"MACDONALD, SETH PAUL","169,081 "
"MACINNES, EUGENE H","68,127 "
MACISAAC & COMPANY,"31,586 "
MACISAAC & MACISAAC,"93,123 "
"MACKIE, ALEX G","34,944 "
"MACKIE, BRIAN INGMIRE","29,790 "
MACLAREN MCCANN CANADA INC.,"121,170 "
"MACLEAN, DIANE H","37,368 "
"MACMURCHY, NORMAN E","37,274 "
"MACPHAIL, ALISON","36,002 "
"MACPHAIL, IAIN F","34,191 "
"MACSWEEN EQUITIES LTD. & WEBBER, RONALD V & WEBBER, LORRAINE G","78,298 "
"MACTAVISH, DEANNA","25,725 "
"MACTAVISH, GORDON","42,806 "
"MADDOCK, CHRISTOPHER D R","118,368 "
MADDOCKS CONSTRUCTION LTD.,"154,832 "
MADRONE ENVIRONMENTAL SERVICES LTD.,"514,468 "
MAEMAC CONSULTING INC.,"31,619 "
MAGLIO INDUSTRIES LIMITED,"1,948,151 "
MAGLIO INSTALLATIONS LTD.,"436,944 "
"MAGNAN, BERNARD","52,346 "
MAGNUM FABRICATORS LTD.,"1,204,470 "
"MAHONEY, KEVIN D","96,285 "
"MAIHARA, DAVID H","44,693 "
MAINROAD EAST KOOTENAY CONTRACTING LIMITED PARTNERSHIP,"17,449,709 "
MAINROAD HOWE SOUND CONTRACTING LIMITED PARTNERSHIP,"12,532,132 "
MAINROAD LOWER MAINLAND CONTRACTING LIMITED PARTNERSHIP,"17,110,745 "
MAINROAD LOWER MAINLAND CONTRACTING LTD.,"1,602,209 "
MAINROAD PAVEMENT MARKING LIMITED PARTNERSHIP,"1,977,314 "
MAINROAD SOUTH ISLAND CONTRACTING LIMITED PARTNERSHIP,"16,681,488 "
MAINROAD TRANSTRONIC SERVICES LTD.,"36,107 "
MAIR JENSEN BLAIR LLP,"224,379 "
MAISON BLANCHE CONSULTING INC.,"274,080 "
"MAJOR, DAWN E","42,076 "
MAKEPEACE ORGANIC FARMS LTD.,"28,622 "
"MALMBERG, MICHAEL JAMES","34,937 "
"MALO, LOUIS D","55,186 "
MALYSH ASSOCIATES CONSULTING INC.,"50,474 "
"MANASON, SHARON ELAINE","54,990 "
MANDALAY / GMC DEVELOPMENTS INC.,"245,300 "
"MANN, AVTAR","51,370 "
"MANN, DONALD W","34,350 "
MAPLE LEAF FORESTRY LTD.,"926,508 "
MAPMONSTERS GIS INC.,"39,740 "
MAPTEK CANADA LTD.,"71,588 "
MARANTZ & SON LTD,"311,402 "
MARBLE CANYON FORESTRY LTD.,"167,516 "
MARCHAND RESOURCE MANAGEMENT LTD.,"149,262 "
MARCO INVESTMENTS LTD.,"116,042 "
MARCON METALFAB INC.,"144,648 "
MARHAN DEVELOPMENTS LTD.,"69,765 "
MARIAH VENTURES LTD.,"164,394 "
MARIE MACDONALD CONSULTING,"71,248 "
MARINE TOAD ENTERPRISES INC.,"81,271 "
MARITIME MUSEUM OF B C SOCIETY,"164,506 "
MARKIT GROUP LIMITED,"303,874 "
MARLIM ECOLOGICAL CONSULTING LTD.,"81,312 "
MARLYN CONTRACTING,"39,033 "
"MARRELLO, EMILIO & MARRELLO, GIUSEPPE & LORENZO, ANNA M","160,877 "
MARSH CANADA LIMITED,"442,880 "
MARTELLO PROPERTY SERVICES INC.,"48,764 "
MARTENS ASPHALT LTD.,"3,820,019 "
MARTIN & LEVESQUE (1983) INC,"31,069 "
MARTIN & MARTIN LAWYERS,"130,010 "
"MARTIN, HERB IAN & BROOKFIELD, EDWARD JOSEPH","701,718 "
MARTLAND & SAULNIER,"252,006 "
MARVIN KILBACK TRUCKING,"29,016 "
MASIMO CANADA ULC,"127,432 "
MASON LIFT LTD.,"53,095 "
MASS CONSTRUCTION LTD.,"182,287 "
MASSE ENVIRONMENTAL CONSULTANTS LTD.,"82,946 "
MASTER INSURANCE PROGRAM,"36,791 "
MATCHLEE LIMITED PARTNERSHIP,"31,383 "
"MATHIESON, CHRISTOPHER SEAN","56,700 "
MATRIX VIDEO COMMUNICATIONS CORP,"69,366 "
MATSHOP ART SUPPLIES,"59,383 "
MATTHEWS STORE FIXTURES & SHELVING,"46,996 "
"MATUGA, KEVIN","100,550 "
"MAURICE, WILLIAM L, DR","44,805 "
