Name,Amount
BELYEA CONSULTING INC.,"53,340"
BENCHMARK ESTATE (2009) LTD.,"665,026"
"BENNETT, TREVOR DIXON","30,951"
BENTALL KENNEDY (CANADA) LIMITED PARTNERSHIP,"144,224"
BENTLEY SYSTEMS INC,"214,779"
"BENTLEY, SHANNON AILEEN","41,176"
BEON PRINTING LIMITED,"316,432"
BERGERON FUNERAL SERVICES & CREMATORIUM LTD.,"27,697"
BERGEVIN ELECTRICAL CONTRACTING LTD,"556,287"
"BERLIN, EATON & ASSOCIATES LTD.","306,848"
BERNARD K. SCHROEDER CONSULTING,"54,042"
BERT PHIPPS CONSULTING LTD.,"49,862"
BEST BUY CANADA LTD,"38,067"
BEST WESTERN CHATEAU GRANVILLE,"31,592"
"BEST, LAURIE E","34,080"
BETTER CHOICE STAFFING LTD.,"131,426"
BETTY VAN EXAN ENTERPRISES INC.,"89,579"
"BEULAH, MICHAEL","38,301"
BFIN SECURITIES LP,"300,000"
BGC ENGINEERING INC.,"1,969,928"
BGIS WORKPLACE SOLUTIONS INC.,"195,706,325"
"BHATTI, RAJINDER SINGH, ET AL","286,227"
BHEX CONTRACTING LTD.,"319,437"
BID RIGHT CONTRACTING LTD.,"141,664"
"BIENECK INTERNATIONAL, INC.","39,462"
BIG COUNTRY PUMPS INC.,"28,975"
BIG HORN CONTRACTING LTD.,"52,655"
BIG IRON TRANSPORT,"84,631"
BIG ROCK CONSTRUCTION COMPANY LTD.,"167,762"
BIGHORN HELICOPTERS INC.,"884,576"
BIGHORN SECURITY INC.,"27,858"
"BIGSBY, KATHARINE","64,312"
BILKEY LAW LLP,"54,179"
BILL CASH ENTERPRISES LTD.,"238,711"
BILLABONG ROAD & BRIDGE MAINTENANCE INC.,"14,152,658"
"BILLEY, FARREN LLOYD & BILLEY, SHARRON MAXINE","99,141"
BILLY GOAT ADVENTURES LTD.,"224,710"
BINNIE CONSTRUCTION SERVICES LTD.,"2,494,630"
BIO NUCLEAR DIAGNOSTICS INC,"34,219"
BIO–GEO DYNAMICS LTD.,"159,797"
"BIORECON ENGINEERING, INC.","32,225"
"BIRD, MURRAY BRADLEY","28,662"
BIRKDALE FARM LTD.,"40,228"
"BISCHOFF, NEIL","58,398"
BIV MEDIA LIMITED PARTNERSHIP,"44,203"
BJORNSON HOLDINGS LIMITED,"38,796"
BLACK GOLD TRANSPORT LTD.,"100,800"
BLACK JACK TOWING,"32,860"
BLACK PRESS GROUP LTD.,"196,352"
BLACK RIVER CONTRACTING LTD.,"245,668"
BLACK ROCK FREIGHT CONSULTING LTD.,"96,663"
BLACK TUSK HELICOPTER INC.,"4,561,235"
BLACKCOMB AVIATION LIMITED PARTNERSHIP,"41,061"
BLACKCOMB HELICOPTERS LIMITED PARTNERSHIP,"3,511,703"
BLACKMAMBA TREE SERVICE INC.,"54,091"
BLACKWATER QS/T SERVICES LTD.,"64,416"
BLACKWATER TIMBER LTD.,"75,322"
BLACKWELL PARK OPERATIONS LTD.,"399,071"
BLACKWELL TRUCKING LTD.,"132,269"
BLAEDEN CONTRACTING LTD.,"383,310"
BLAIR PATERSON LAW CORPORATION,"64,794"
BLAIR SHAPERA CUSTOM CLOTHING LTD.,"125,461"
BLAIR WILSON CONTRACTING LTD.,"93,635"
BLAKES MOVING & STORAGE (1993) LTD.,"31,859"
"BLANKSTEIN, YVONNE","37,660"
BLASTPRO CONSTRUCTION LTD.,"677,709"
BLENDED PERSPECTIVES INC.,"65,971"
"BLENNER–HASSETT, TREVOR STEVEN","77,700"
"BLIXRUD, RICHARD GARTH","73,346"
BLOCK 81 HOLDINGS LIMITED,"225,364"
BLOOMBERG FINANCE L.P.,"285,696"
BLUE (SOLUTIONS) INC.,"75,272"
BLUE COLLAR SILVICULTURE LTD.,"3,629,527"
BLUE FOX FIRST AID AND SERVICES INC.,"104,904"
BLUE GREEN ENVIRONMENTAL PLANNING CORP.,"55,087"
BLUE MAX DRILLING INC.,"96,772"
BLUE RIVER IMPROVEMENT DISTRICT,"174,000"
BLUE SOURCE CANADA ULC,"696,292"
BLUE SPHERE SERVICES,"228,722"
BLUE THUNDER CONTRACTING LTD.,"980,652"
BLUEBERRY RIVER FIRST NATIONS,"42,177"
"BLUEBIRD CABS, LTD.","205,796"
BLUESPAN ASIA PTE. LTD.,"330,529"
BMO FINANCIAL GROUP,"40,047"
BNY TRUST COMPANY OF CANADA,"198,275"
"BOARD OF EDUCATION, SCHOOL DISTRICT NO. 67 (OKANAGAN SKAHA)","37,604"
BOARDEXPERT.COM INC.,"60,031"
BOB MARQUIS CONTRACTING,"812,173"
BOLD VENTURES LTD.,"310,051"
BOLDT COMMUNICATIONS INC.,"30,555"
BOLSTER CONSULTING LTD.,"344,903"
BOLSTER ENTERPRISES LTD.,"25,330"
BOMIMED INC.,"67,632"
BONAPARTE INDIAN BAND,"296,950"
BONAPARTE SALES LIMITED PARTNERSHIP,"83,000"
BOND REPRODUCTIONS INC.,"36,758"
"BOONSTRA, RICHARD","55,143"
BOOTHROYD INDIAN BAND,"65,534"
BORDEN LADNER GERVAIS LLP,"2,448,662"
BORDER HOLDINGS LTD.,"572,532"
BOREK CONSTRUCTION (NORTHERN) INC.,"110,516"
BOREK CONSTRUCTION LTD.,"33,393"
"BORGAL, LORNE","25,150"
BORLAND CREEK LOGGING LTD.,"254,107"
BORROW ENTERPRISES LTD.,"193,091"
BOSA DEVELOPMENT GROUP INC.,"301,739"
"BOSOVICH, THOMAS MARK","55,619"
BOSTON CONSTRUCTION CORP.,"28,319"
BOUGHTON LAW CORPORATION,"437,888"
BOULDER MOUNTAIN CONTRACTING LTD.,"384,649"
"BOULT, BETTY, DR","27,661"
BOUNDARY FENCING LTD.,"37,244"
BOUNDARY PLAZA INC.,"160,974"
"BOUNDLESS SPATIAL, INC.","60,612"
"BOURQUE, SHERYL LEA, DR","40,609"
BOWERMAN EXCAVATING LTD.,"77,467"
BOWERS FUNERAL SERVICE LTD.,"78,798"
BOWERS MEDICAL SUPPLY CO.,"2,010,520"
BOWHOUS HOLDINGS LTD.,"39,657"
"BOYLE, RICHARD F","60,779"
BR GEOMATICS LTD.,"185,292"
BRACKENHURST FARM (1978) LTD.,"41,047"
BRACTON CONTRACTING LTD.,"104,839"
BRADNER R FARMS LTD.,"223,720"
BRADY'S POWDER COATING LTD.,"25,671"
BRANCH MACMASTER LLP,"64,897"
BRANDIGENOUS PROMOTIONAL PRODUCTS AND PRINT,"39,891"
"BRAR, HARINDER SINGH & BRAR, SIMARJIT KAUR","68,626"
"BRAR, NACHHATTAR S","35,399"
"BRAR, NIRMAL S","29,228"
BRARSTAR ORCHARDS LTD.,"117,143"
"BRARSTAR ORCHARDS LTD. & SCHMUCK, WAYNE JUERGEN & MANNING, DEBBIE ROSE","27,366"
"BRATTY, JESSICA MARGARET","25,267"
BRAYSTONE ROCKWORKS LTD.,"126,724"
BREADLOAF SYSTEMS INC,"31,967"
BREAKOUT CONTRACTING LTD.,"125,668"
"BREAKS, JOHN ROBERT","199,852"
BRECHAM GROUP LLC,"58,516"
"BRECHER, RONALD DR","26,529"
"BREDOW, ROBERT HANS HERMANN","112,415"
BREN KAR LOGGING LIMITED,"129,650"
BRENFOLD FARMS,"28,196"
"BRENNAN, DECLAN T M","65,084"
BRENRIC CONSTRUCTION LTD.,"30,984"
BRENTWOOD ENTERPRISES LIMITED PARTNERSHIP,"43,605"
BRENTWOOD OFFICE CENTRE LTD.,"169,498"
"BRETZLAFF, JAMES THEODORE","84,043"
BRG PROJECTS LTD.,"47,125"
BRIDGE CREEK ESTATE LTD,"43,769"
BRIDGE LAW CORPORATION IN TRUST,"60,000"
BRIDGE RIVER INDIAN BAND,"44,177"
BRIDGEHOUSE LAW LLP,"45,483"
BRIELA LOGGING LTD.,"65,497"
BRINKMAN & ASSOCIATES REFORESTATION LTD.,"595,372"
BRITCO BOXX LIMITED PARTNERSHIP,"155,140"
BRITISH COLUMBIA ASSESSMENT AUTHORITY,"10,216,419"
BRITISH COLUMBIA CATTLEMEN'S ASSOCIATION,"25,000"
BRITISH COLUMBIA CENTRE FOR DISEASE CONTROL AND PREVENTION SOCIETY BRANCH,"55,219"
BRITISH COLUMBIA COMMUNITY FOREST ASSOCIATION,"25,210"
BRITISH COLUMBIA CONSTRUCTION ASSOCIATION,"34,957"
BRITISH COLUMBIA COUNCIL OF ADMINISTRATIVE TRIBUNALS,"39,808"
BRITISH COLUMBIA COURTHOUSE LIBRARY SOCIETY,"30,715"
BRITISH COLUMBIA ECONOMIC DEVELOPMENT ASSOCIATION,"31,932"
BRITISH COLUMBIA FERRY SERVICES INC.,"229,204,002"
BRITISH COLUMBIA FRUIT GROWERS' ASSOCIATION,"226,764"
BRITISH COLUMBIA HOUSING MANAGEMENT COMMISSION,"157,867"
BRITISH COLUMBIA HYDRO AND POWER AUTHORITY,"8,826,145"
BRITISH COLUMBIA HYDRO AND POWER AUTHORITY – SBC,"24,065,494"
BRITISH COLUMBIA INSTITUTE OF TECHNOLOGY,"212,659"
BRITISH COLUMBIA LAW INSTITUTE,"43,500"
BRITISH COLUMBIA LUNG ASSOCIATION,"35,000"
BRITISH COLUMBIA RECREATION AND PARKS ASSOCIATION,"250,000"
BRITISH COLUMBIA RESTAURANT & FOODSERVICES ASSOCIATION,"97,000"
"BRITTEN, RONALD","31,245"
BROADWAY PROPERTIES LTD.,"1,348,007"
BROADWAY STATION HOLDINGS INC.,"172,547"
BROCOR CONSTRUCTION LTD.,"6,731,912"
BROD DEMOLITION LTD.,"31,994"
BROKEN BRANCH CONTRACTING LTD.,"73,515"
BROOKFIELD LEPAGE JOHNSON CONTROLS FACILITY MGMT & BLJC WORKPLACE SOLUTIONS INC.,"10,367,157"
BROOKLYNN CONTRACTING LTD,"46,067"
"BROOKS, JULIE","30,345"
"BROOKS, VALERIE BERNICE & HESLOP, WILMA ROSE","98,466"
BROOKS–CORNING COMPANY LTD.,"87,767"
BROOKVALE TRANSPORT LTD.,"55,627"
BROOKWOOD PLAZA LTD.,"402,207"
"BROWN, ANNA–MAYA S","127,194"
"BROWN, CAROLINE T & BROWN, ROGER G","38,180"
"BROWN, SUSAN B","25,830"
BROWNE JOHNSON LAND SURVEYORS,"84,498"
BROWN–JOHN ENTERPRISES LTD.,"55,727"
"BROWN–O'HARA, LIISA A","27,918"
"BROWNSEY, LORNE","171,151"
BRUCE LAKE FORESTRY LIMITED,"28,367"
"BRUCE, ALLAN DONALD","53,749"
"BRUCE, DEIRDRE ANN","75,939"
"BRUCE, MARY ANNA","31,668"
BRUKER LTD.,"314,951"
BRUNET AND SONS LOGGING LTD.,"181,076"
"BRYANT, DALE","41,139"
"BRYCE, RONALD THOMAS & BRYCE, GUDRUN ILSE","117,000"
BTN EXCAVATING,"70,739"
BTRADE LLC,"26,341"
"BUBBS, JOAN","29,384"
BUCHANAN & SON AVIATION LTD.,"147,099"
"BUCHANAN, ALAN, DR","26,405"
"BUCHANAN, JOHN STEWART","25,237"
BUCK RIVER TIMBER LTD.,"71,725"
BUDDI LTD,"283,283"
BUDGET CAR AND TRUCK RENTAL,"663,084"
BUFF LUMBER LTD.,"28,740"
BUFFALO AERIAL SERVICES LTD.,"282,803"
BULKLEY VALLEY ENGINEERING SERVICES LTD,"43,930"
BULKLEY VALLEY RESEARCH CENTRE,"56,110"
"BUNTING, DARRYL J","41,089"
BUNZL CANADA INC.,"97,898"
"BURGESS, BRIAN R","145,890"
"BURGESS, JOANNE MAE","28,012"
BURNABY BAG & BURLAP LTD.,"780,291"
BURNABY CONSTRUCTION LTD.,"325,989"
BURNS LAKE NATIVE LOGGING LTD.,"246,662"
BURRARD INTERNATIONAL HOLDINGS INC.,"273,420"
"BUSHBY, DAVID","77,866"
BUSHTECH B.C. LTD.,"128,600"
BUSINESS ALLIANCE FOR ARTISAN FERMENTERS AND DISTILLERS SOCIETY,"26,250"
BUSINESS COUNCIL OF BRITISH COLUMBIA,"133,560"
BUSINESS PRACTICES AND CONSUMER PROTECTION AUTHORITY,"30,000"
BUSTERS TOWING,"37,617"
"BUTLER PERSONNEL PARACHUTE SYSTEMS, LLC","42,298"
"BUTTAR, GURCHARAN S","31,265"
"BUTTAR, SOHAN","42,893"
"BUTTERFIELD, RENATE R","64,027"
BUTTERFLY SPRINKLER PRODUCTS (2014) INC.,"45,574"
BUTTON INC.,"36,288"
BWS ENTERPRISE LTD.,"26,175"
"BYRES, DAVID W","28,088"
C & C TRUCKING (1988) LTD.,"94,928"
C & R SERVICES,"185,487"
C & V SALES LTD.,"351,034"
C. & E. ROADBUILDERS LTD.,"84,259"
C. AND C. BEACHY CONTRACTING LTD.,"52,595"
C. J. LOGGING LTD.,"2,448,805"
C. MORIN AVIATION (B.C.) INC.,"48,622"
C. STEWART–PATTERSON M.D. INC.,"28,339"
C. THOMPSON & SON LTD.,"400,282"
C.A.S. FOREST CARE LTD.,"90,487"
C.B. LANAC HOLDINGS LTD.,"240,320"
C.D. NOVA LTD.,"34,253"
C.D. REAY & SONS LTD.,"26,342"
C.H. PRIEST CONTRACTING LTD.,"191,042"
C.HI.L. LOGGING LTD.,"992,317"
C.I.F. CONSTRUCTION LTD.,"96,807"
C.S.G. DEVELOPMENTS CORP.,"231,039"
C.V. PROPERTY CORP.,"688,877"
C4I TRAINING & TECHNOLOGY INC.,"45,116"
C5C HOLDINGS LTD.,"290,376"
CA CANADA COMPANY,"583,677"
CABIN FORESTRY SERVICES LTD.,"2,085,486"
CAESAR CONSULTING ASSOCIATES LTD.,"191,959"
CALCIO I–VELLONE,"52,686"
CALDE RIDGE,"41,784"
"CALDWELL, ROBIN","221,261"
CALIBRATE SOLUTIONS INC.,"26,114"
CALLAHAN CONSTRUCTION COMPANY LTD. & 3720 INVESTMENTS LTD.,"155,558"
CALTECH SURVEYS LAND SURVEYING BC LTD.,"100,677"
CAM CAMPBELL HOLDINGS LTD.,"63,578"
"CAMBIAN BUSINESS SERVICES, INC.","80,080"
"CAMILLERI, KATHI HEMPHILL","80,283"
CAMIRAGE IMAGING SERVICES INC.,"65,930"
CAMIS INC.,"2,332,607"
CAMOSUN COLLEGE,"57,988"
"CAMP PACIFIC, L.P.","426,632"
CAMPBELL FROH MAY & RICE LLP IN TRUST,"1,000,000"
CAMPBELL HELICOPTERS LTD.,"2,567,437"
CAMPBELL RIVER SEARCH & RESCUE SOCIETY,"73,236"
CAMPBELL SCIENTIFIC CANADA CORP,"107,265"
"CAMPBELL, ALISON Z A","75,200"
"CAMPBELL, GLENN","113,500"
"CAMPBELL, JOCELYN","26,160"
"CAMPBELL, KINGSLEY F","42,265"
CANADA COUNCIL FOR THE ARTS,"70,309"
CANADA CULVERT,"717,557"
CANADA DAMAGE RECOVERY,"132,107"
CANADA POST CORPORATION,"27,185"
CANADA POST CORPORATION (OTTAWA),"21,988,393"
CANADIAN AIR–CRANE LTD.,"4,304,730"
CANADIAN AUDIT AND ACCOUNTABILITY FOUNDATION,"32,568"
"CANADIAN BANK NOTE COMPANY, LIMITED","549,261"
CANADIAN BROADCASTERS RIGHTS AGENCY INC.,"61,198"
CANADIAN CANOLA GROWERS ASSOCIATION,"28,498"
CANADIAN COUNCIL OF LEGISLATIVE AUDITORS,"39,456"
CANADIAN EMERGENCY MEDICAL SERVICES INC.,"124,092"
CANADIAN FOREST PRODUCTS LTD.,"1,631,631"
CANADIAN HANDSOME INVESTMENTS CO. LTD.,"439,141"
CANADIAN HELICOPTERS LIMITED,"4,653,696"
CANADIAN HIGHWAYS INSTITUTE LTD.,"38,381"
CANADIAN HOME BUILDERS' ASSOCIATION OF NORTHERN BC,"92,164"
CANADIAN HOSPITAL SPECIALTIES LIMITED,"52,710"
CANADIAN IMPERIAL BANK OF COMMERCE,"342,059"
CANADIAN INSTITUTE FOR HEALTH INFORMATION,"109,106"
CANADIAN INTERAGENCY FOREST FIRE CENTRE INC.,"2,890,521"
CANADIAN LINEN AND UNIFORM SERVICE CO.,"57,018"
"CANADIAN MENTAL HEALTH ASSOCIATION, B.C. DIVISION","31,204"
CANADIAN MOUNTAIN HOLIDAYS LIMITED PARTNERSHIP,"737,326"
CANADIAN NATIONAL RAILWAY COMPANY,"472,535"
CANADIAN NATURAL RESOURCES LIMITED,"136,342"
CANADIAN PACIFIC RAILWAY COMPANY,"590,710"
CANADIAN PHARMACEUTICAL DISTRIBUTION NETWORK,"587,140"
CANADIAN PRESS ENTERPRISES INC.,"214,213"
CANADIAN SAFETY & GUARD SERVICES LTD.,"320,589"
CANADIAN SPRINGS WATER COMPANY,"30,240"
CANADIAN STANDARDS ASSOCIATION,"43,674"
CANADIAN TACTICAL AND OPERATIONAL MEDICAL SOLUTIONS INC,"97,803"
CANADIAN WILDLIFE CAPTURE LTD.,"1,023,336"
CANCADD IMAGING SOLUTIONS LTD.,"103,606"
"CANDA, ZARA","52,474"
CANIM LAKE INDIAN BAND,"61,180"
CANNON EXCAVATION AND CONCRETE LTD.,"90,707"
CANOE CREEK LOGGING INC.,"76,870"
CANOE FOREST PRODUCTS LTD.,"74,666"
CANON CANADA INC.,"29,984"
CANRUSS PARAMEDIC OIL SERVICES LTD.,"769,488"
"CANSECO, MARIO","127,503"
CAN–SWE DISTRIBUTORS INC.,"48,548"
CANTEX–OKANAGAN CONSTRUCTION LTD.,"11,219,032"
CANWEL FOREST PRODUCTS LTD.,"456,484"
CANYON INDUSTRIAL ELECTRICAL SERVICES,"25,393"
CANYON INDUSTRIAL ELECTRICAL SERVICES LTD.,"155,100"
CANYON TREE FARMS INC.,"134,489"
CAPASITI CONSULTING INC.,"39,375"
CAPCO CONSTRUCTION SERVICES LTD.,"225,661"
CAPEX PROJECT ADVISORY SERVICES INC.,"166,953"
CAPILANO HIGHWAY SERVICES COMPANY,"5,942,260"
CAPITAL NOW INC.,"106,577"
CAPITAL REGIONAL DISTRICT,"17,036,707"
CAPITAL REGIONAL HOSPITAL DISTRICT,"2,068,096"
CAPITOL HILL ESTATES LTD. & 0733845 B.C. LTD.,"118,039"
CAP–OP ENERGY INC.,"212,625"
CAPTUS ADVERTISING LTD.,"117,871"
CARDINAL HEALTH CANADA INC.,"11,246,290"
CARESTREAM MEDICAL LTD.,"1,021,104"
CARF CANADA,"56,981"
CARFRA LAWTON LLP,"504,203"
CARIBOO AIR LTD.,"196,510"
CARIBOO CHILCOTIN DIVERS LIMITED,"50,951"
CARIBOO FOREST CONSULTANTS LTD.,"412,975"
CARIBOO HIAB SERVICE LTD.,"59,286"
CARIBOO REGIONAL DISTRICT,"19,009,071"
CARIBOO WATER WELLS LTD.,"70,088"
CARIBOO–CHILCOTIN FUNERAL SERVICE LTD.,"174,093"
CARIBOO–CHILCOTIN–COAST TOURISM MARKETING ASSOCIATION,"583,394"
CARIBOU ECOLOGICAL CONSULTING,"81,628"
CARIBOU INTERIOR CRANE SERVICES LTD.,"35,097"
CARIBOU ROAD SERVICES (SOUTH) LTD.,"27,025,570"
CARLETON UNIFORMS INC.,"129,983"
CARMANAH MANAGEMENT CORPORATION,"248,750"
CAROLINE + GISLASON LAWYERS LLP,"145,035"
CARPE DIEM NEW MEDIA PUBLISHING INC.,"686,852"
CARRIER SEKANI FAMILY SERVICES A BRANCH SOC OF THE CARRIER SEKANI TRIBAL COUNCIL,"148,815"
CARSON AIR LTD.,"42,515"
CARSON LAND RESOURCE MANAGEMENT LTD.,"40,163"
CARTER DODGE CHRYSLER LTD.,"53,188"
CARTOSMART GIS INC.,"64,083"
"CARVER, MARTIN, DR","30,450"
"CAS SERVICES US, INC.","1,102,043"
CAS VENTURES LTD.,"73,618"
CASAWOOD FARM LTD.,"89,500"
CASCADE SUPPLY & MARINE LTD.,"452,630"
CASCADE WEAR B.C. LTD.,"63,937"
CASCADIA NATURAL RESOURCE CONSULTANTS INC.,"101,687"
CASCADIA STRATEGY CONSULTING PARTNERS LTD.,"208,626"
"CASE, TIM","62,768"
CASEWARE IDEA INC.,"61,480"
CASEWARE INTERNATIONAL INC.,"27,291"
CASLYS CONSULTING LTD.,"239,094"
CASSADY & CO,"116,120"
CASSADY & CO IN TRUST,"18,178,451"
CASSELS BROCK & BLACKWELL LLP,"461,950"
CASTLE CONSULTING CORPORATION,"253,445"
CASTLE ROCK ASSOCIATES,"134,382"
CASTLEGAR SOCIETY FOR SEARCH & RESCUE,"57,831"
CATALYST INTERNET INC.,"86,308"
CATAMOUNT CONTRACTING,"31,976"
CATS HEAVY HAUL LTD.,"65,029"
"CAUGHLIN, BRYAN W","59,410"
"CAYLEY, PAULA MARIE","34,816"
CAYOOSE CREEK DEVELOPMENT CORPORATION,"50,818"
CBI CONSULTANTS LTD.,"62,445"
CBT CONNECTIONS LTD.,"51,141"
CC OFFICE HOLDINGS LTD.,"772,060"
CDW CANADA INC.,"834,969"
CEDARDALE HOLDINGS LTD.,"96,230"
CEDARSPRING BRUSHING LTD.,"62,539"
CELESTIN HOLDINGS INC.,"69,784"
CELTIC AND ELDORADO CONSTRUCTION LTD.,"990,006"
CELTIC ENGINEERING LTD.,"290,579"
CELTIC REFORESTATION SERVICES LTD.,"6,227,136"
CENGEA SOLUTIONS INC.,"1,086,027"
CENTRAL 1 CREDIT UNION,"341,636"
CENTRAL COAST REGIONAL DISTRICT,"792,070"
CENTRAL FRASER VALLEY SEARCH AND RESCUE SOCIETY,"51,182"
CENTRAL INTERIOR BUILDING CONSULTANTS INC.,"28,789"
CENTRAL INTERIOR MAPPING CO. LTD.,"110,524"
CENTRAL KOOTENAY INVASIVE SPECIES SOCIETY,"163,461"
CENTRAL OKANAGAN SEARCH & RESCUE,"61,193"
CENTRAL WESTCOAST FOREST SOCIETY,"221,059"
CENTRE FOR COASTAL HEALTH SOCIETY,"107,959"
CENTRE FOR OUTSOURCING RESEARCH & EDUCATION,"257,853"
CENTURY GROUP INC.,"3,877,855"
CERIDIAN CANADA LTD.,"3,212,000"
CERTES APPLIED AND NATURAL SCIENCES LTD.,"190,000"
CETUS RESEARCH & CONSERVATION SOCIETY,"49,225"
CEWE INFRASTRUCTURE LTD.,"5,175,251"
CGI GROUP INC.,"3,592,775"
CGI INFORMATION SYSTEMS AND MANAGEMENT CONSULTANTS INC.,"41,235,311"
CH2M HILL CANADA LIMITED,"1,688,319"
CHAIR STUFF SALES LTD.,"103,368"
CHALLENGER FLEET MANAGEMENT SERVICES LTD.,"157,175"
CHAMPAGNE & AISHIHIK FIRST NATION,"78,000"
"CHANDAN, AMRIT","38,754"
CHANGEMAKERS COMMUNICATIONS INC.,"47,023"
CHAPEL OF MEMORIES FUNERAL DIRECTORS,"28,945"
"CHAPMAN, MAUREEN JANIS","61,454"
CHAREST REPORTING INC.,"69,949"
CHARTER PROJECT DELIVERY INC.,"974,210"
CHARTER TELECOM INC.,"410,864"
CHARTERED PROFESSIONAL ACCOUNTANTS OF BRITISH COLUMBIA,"42,682"
CHARTERED PROFESSIONAL ACCOUNTANTS OF CANADA,"43,938"
CHARTWELL CONSULTANTS LTD.,"1,913,301"
"CHARVAT, LORI","52,948"
CHASE OFFICE INTERIORS INC.,"253,757"
CHASM CONTRACTING LTD.,"121,747"
CHASSE HOLDINGS LTD.,"124,661"
CHATTER CREEK HOLDINGS LTD.,"196,030"
CHAZBUT CONTRACTING LTD.,"246,564"
CHEMAINUS FARMS LTD.,"67,354"
CHEMISE EMPIRE LTEE,"166,694"
CHEMISTRY MATTERS INC.,"51,874"
"CHEN, GRACE KA–PO","27,440"
"CHERKEZOFF, ANNIE MARIE & MOUNTAIN ENTERPRISES LTD.","97,401"
CHERRY CREEK WATERWORKS DISTRICT,"276,793"
CHERYL COMPANY LTD.,"558,804"
"CHESKO, JOHN","29,006"
CHESLATTA CARRIER NATION,"320,957"
CHETWYND RIVER ROCK SAND & GRAVEL LTD.,"40,633"
CHEW FIDELITY LTD.,"1,174,506"
CHILCOTIN CATTLE CO. LTD.,"25,346"
CHILCOTIN PLATEAU ENTERPRISE LTD.,"828,015"
CHILLIWACK AIRPORT OFFICE HOLDINGS LTD.,"467,265"
CHILLIWACK SEARCH AND RESCUE SOCIETY,"132,728"
CHIMERA SPRINGS ROCK WORKS LTD.,"792,960"
CHIN–NEEH SERVICES LIMITED,"198,531"
CHINOOK COMFOR LIMITED PARTNERSHIP,"40,342"
CHINOOK COVE CONTRACTING LTD.,"53,543"
"CHIPMAN, JAMES BLAKE","50,459"
CHIRON COMPOUNDING PHARMACY INC.,"29,065"
CHIRON HEALTH SERVICES INC.,"27,663"
CHOS' ENTERPRISES LTD.,"58,948"
"CHOUINOR, KATHY","43,616"
CHRIS A. MASSEY LAW CORPORATION,"229,453"
CHRISTINA LAKE GRAVEL & READY–MIX LTD.,"30,967"
"CHRISTMANN, CHARLES DONALD","35,456"
CHRISTOPHER SULLIVAN ARBITRATION AND MEDIATION SERVICES LTD.,"28,374"
CHU CHO ENVIRONMENTAL LLP,"59,987"
CHU CHO INDUSTRIES LIMITED PARTNERSHIP,"649,280"
CHUDCO SOLUTIONS INC.,"230,295"
CHUNG CHUN INTERNATIONAL TRADING LTD.,"25,086"
CHURCH & CHAPEL HOLDINGS LTD.,"362,294"
"CHURCHILL, DAPHNE MARIE","48,624"
"CHYTYK, PAUL ANTHONY","36,950"
CIBC MELLON GLOBAL SECURITIES SERVICES COMPANY,"56,314"
CIC EQUITIES CORP.,"414,000"
CIDEL MOVING & STORAGE (1975) LTD.,"131,115"
CIL / ORION,"490,438"
CINTAS CANADA LIMITED,"59,622"
CIRCLE CRM GROUP INC.,"95,960"
CIRCLE SQUARE SOLUTIONS LTD.,"117,297"
CIRRUS PROPERTIES LTD.,"109,702"
CISCO SYSTEMS CANADA CO.,"1,126,481"
CITY CONSTRUCTION LTD.,"39,052"
CITY GREEN SOLUTIONS SOCIETY,"457,210"
CITY OF ABBOTSFORD,"1,229,786"
CITY OF ARMSTRONG,"46,782"
CITY OF BURNABY,"2,586,480"
CITY OF CAMPBELL RIVER,"1,561,132"
CITY OF CASTLEGAR,"285,361"
CITY OF CHILLIWACK,"482,692"
CITY OF COQUITLAM,"1,395,349"
CITY OF COURTENAY,"167,245"
CITY OF DAWSON CREEK,"917,344"
CITY OF DELTA,"256,514"
CITY OF DUNCAN,"103,107"
CITY OF FERNIE,"360,460"
CITY OF FORT ST. JOHN,"357,744"
CITY OF KAMLOOPS,"4,475,633"
CITY OF KELOWNA,"3,792,821"
CITY OF KIMBERLEY,"494,855"
CITY OF LANGFORD,"314,230"
CITY OF LANGLEY,"842,932"
CITY OF MAPLE RIDGE,"1,764,197"
CITY OF MERRITT,"828,135"
CITY OF NANAIMO,"2,704,914"
CITY OF NELSON,"866,877"
CITY OF NEW WESTMINSTER,"229,137"
CITY OF NORTH VANCOUVER,"578,312"
CITY OF PARKSVILLE,"739,622"
CITY OF PORT ALBERNI,"180,139"
CITY OF PORT COQUITLAM,"820,521"
CITY OF PORT MOODY,"526,750"
CITY OF POWELL RIVER,"224,984"
CITY OF PRINCE GEORGE,"3,541,943"
CITY OF PRINCE RUPERT,"836,178"
CITY OF QUESNEL,"724,955"
CITY OF REVELSTOKE,"936,048"
CITY OF RICHMOND,"7,119,616"
CITY OF SALMON ARM,"1,072,044"
CITY OF SURREY,"1,642,702"
CITY OF TERRACE,"173,642"
CITY OF TRAIL,"39,535"
CITY OF VANCOUVER,"3,423,317"
CITY OF VERNON,"1,647,713"
CITY OF VICTORIA,"4,130,133"
CITY OF WEST KELOWNA,"615,748"
CITY OF WILLIAMS LAKE,"1,661,957"
CITYWEST CABLE & TELEPHONE CORP.,"450,747"
CIVIL AIR SEARCH & RESCUE ASSOCIATION,"66,541"
CIVIL–TECH SERVICES LTD.,"176,108"
CIVIX,"140,650"
CLAIMSPRO ADJUSTERS,"397,233"
CLAN LOGGING LTD.,"76,391"
